,index,text
7971,"用于月经先后不定期,带经日久,淋漓出血,痛经感冒月经先后不定期,带经日久,淋漓出血,痛经[unused1]用于月经先后不定期,带经日久,淋漓出血,痛经,带下等症",1
7972,"用于闪挫伤脂,习惯性小产,难产",1
7973,内蒙古天奇中蒙制药股份有限公司,1
7974,本品为黑褐色的小蜜丸或大蜜丸;,1
7975,"温补肝肾,强壮筋骨,活血止痛。",1
7976,"4.平素月经正常,突然出现月经量少,或月经错后,或阴道不规则出血应去医院就诊;",1
7977,有胃溃疡、胃炎史者请遵医嘱。,1
7978,江西森林白马药业有限公司,1
7979,12.服用前应除去蜡皮、塑料球壳;,1
7980,"用于经期延长,淋漓不净,赤白带下经期延长清热利湿补血调经[unused1]泉州中侨(集团)股份有限公司药业公司",1
7981,成都天银制药有限公司,1
7982,"补血,活血,舒筋通络。",1
7983,本品为浅黄棕色至棕色的颗粒和粉末;,1
7984,痛经于月经来潮前一周服用。,1
7985,每粒装0.3g(相当于原药材0.6g),1
7986,4.少女、孕妇、绝经后患者高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。,1
7987,"药用包装用复合膜包装,每盆装30袋。",1
7988,7.[unused1]外阴白色病变、糖尿病所致的瘙痒不宜使用。,1
7989,"本药内所含甘草,反甘遂、大戟甘草,反甘遂、大戟、海藻、芫花,忌与含甘遂、大戟、海藻、芫花的药物同用。",1
7990,"一次46粒,一日23次。",1
7991,"7,请将本品放在儿童不能接触的地方。",1
7992,"铝塑铝热带包装,18粒板1板盒。",1
7993,0.1g50粒10袋盒。,1
7994,"用于乳腺增生,经期乳腺胀痛软坚散结[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
7995,2、妇女月经期间不宜使用。,1
7996,"本品为软胶囊,内容物为棕褐色;",1
7997,每袋重15g,1
7998,"温肺祛痰,活血化瘀。",1
7999,"固肠止泻,健脾温肾。",1
8000,每袋装20g,1
8001,片剂(薄膜衣片),1
8002,高血压、胆病患者禁用。,1
8003,乳腺增生[unused1]陕西东泰制药有限公司,1
8004,"铝塑,每盒48片。",1
8005,"直肠给药,一次50ml,一日１次。",1
8006,江西保利制药有限公司,1
8007,哺乳期妇女在医生指导下用药。,1
8008,对动物模型具有一定的抗炎、止痛、止痒作用。,1
8009,"一次35毫升,一日3次。",1
8010,0.3g14片,1
8011,浙江康恩贝中药有限公司,1
8012,"用于前列腺炎属下焦湿热证者,症见:尿频,尿急,尿涩痛,小便淋漓不尽,腰膝酸软[unused1]0.3g30粒4小盒",1
8013,"用于湿热下注所致的带下病、瘙痒异味湿热下注所致的带下病、[unused1]瘙痒异味、各种阴道炎,纯中药制剂,安全、温和、无刺激",1
8014,"用于湿热下注所致的阴部瘙痒湿热下注清热燥湿,祛风止痒。",1
8015,"10毫升低硼硅玻璃管制口服液体瓶,药用氯化丁基橡胶塞的铝质瓶盖,10支盒。",1
8016,8.如正在服用其他药品。,1
8017,3.忌辛辣、生冷、油腻食物。,1
8018,一个月为1个疗程。,1
8019,"提升白细胞,用于白细胞减少症",1
8020,"药用软膏铝管,10g1管盒。",1
8021,5、青春期少女及更年期妇女应在医师指导下服药;,1
8022,症见月经周期错后、行经量少、精神不振、肢体乏力贫血[unused1]P>,1
8023,"口服,小蜜丸一次9克,大蜜丸一次1丸,一日2次。",1
8024,3.有高血压感冒发热病人不宜服用。,1
8025,"本品为薄膜衣片,除去薄膜衣后显灰棕色;",1
8026,"3.2g袋,6袋盒。",1
8027,"一次1袋,一日2次",1
8028,"本品为棕黄色至棕红色的液体,置久可有少量沉淀;",1
8029,"用于湿热下注,赤白带下湿热下注[unused1]湿热下注[unused1]带下量多[unused1]色黄有味[unused1]清热[unused1]除湿[unused1]止带",1
8030,郑州环科药业有限公司,1
8031,7盒一疗程,1
8032,"2、过敏性鼻炎、支气管哮喘患者(对本药较易发生过敏,甚至可引起严重的急性全身性过敏反应)。",1
8033,每片重0.31g(薄膜衣),1
8034,"本品含有不溶性动物药细粉,服用时应摇匀后全部服用。",1
8035,"口服,一次6粒,一日3次。",1
8036,服用前应除去蜡皮、塑料球壳;,1
8037,"水蜜丸一次5克,大蜜丸[unused1]孕妇禁用。",1
8038,6g1支盒[unused1]本品于2002年经国家食品药品监督管理局批准进行过669例临床试验。,1
8039,孕妇慎服(前三个月内禁用)。,1
8040,"65例不孕症者,一个疗程受孕25例,两个疗程受孕19例,总有效率",1
8041,12.[unused1]请将此药品放在儿童不能接触的地方。,1
8042,黑龙江天翼药业有限公司,1
8043,1.对心血管系统的作用:益母草、人参、白术、川芎、当归对血小板聚集、血栓形成有较明显的抑制作用。,1
8044,偶见服后胸闷、胃肠不适。,1
8045,"用于癥瘕积聚,痛经闭经,赤白带下及慢性盆腔炎[unused1]本品为薄膜衣片,除去薄膜衣后显棕褐色黑褐色;",1
8046,"温开水冲服,一次10g,一日3次。",1
8047,"1.本品为外用胶囊,不可内服。",1
8048,月经期暂停使用。,1
8049,"用于月经不调、崩漏下血,产后或流产后出血及子宫功能性出血、慢性盆腔炎",1
8050,"气香,味微辛、微苦。",1
8051,1.6g12袋,1
8052,"用于肝气不舒,胸胁胀痛,头晕目眩,食欲减退,月经不调,乳房胀痛或伴见颜面黄褐斑[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师",1
8053,3g4支,1
8054,疗程6周。,1
8055,"口服,一次40ml,一日3次。",1
8056,"用于妇女不同时间内分泌失调引起的闭经,月经不调、痛经、性欲低下,补充丢失钙质,改善皮肤弹性抗衰老,淡化面部色素沉着引起的各种黄褐斑",1
8057,"本品为硬胶囊,内容物为褐灰色颗粒或粉末。",1
8058,每盒装30粒。,1
8059,补肾固本大便溏薄现象。,1
8060,"铝塑板,复合渡铝袋,纸盒。",1
8061,每袋装6克,1
8062,2.婴儿应在医师指导下服用。,1
8063,"用于月经不调,行经腹痛[unused1]口服。",1
8064,5青春期少女及更年期妇女应在医师指导下服药。,1
8065,"用于肺肾两虚,精气不足,久咳虚喘,神疲乏力,不寐健忘,腰膝痠软,月经不调,阳痿早泄,慢性支气管炎,慢性肾功能不全,高脂血症,肝硬化[unused1]本品为硬胶囊,内容物为黄棕色至浅棕褐色的粉末;",1
8066,贵州安泰药业有限公司,1
8067,"本品为糖衣片,除去糖衣后,显棕褐色;",1
8068,10.匦朐诔扇思嗷は率褂谩,1
8069,"用于妇女血亏,消化不良,月经不调赤白带下,小腹冷痛,气血衰弱,久不受孕抑郁气滞,内有湿者",1
8070,"药用复合膜装,每15粒重1g,6克12袋。",1
8071,"活血调经,化百止痛,软坚散结。",1
8072,0.35g18s2板盒。,1
8073,湖北康源药业有限公司,1
8074,所有病例在服药治疗期间未发现不良反应。,1
8075,"2.有高血压、心脏病、肾病,或正在接受其他治疗者,均应在医师指导下服用。",1
8076,1.刺激骨髓祖细胞的增殖,1
8077,0.45g24片盒,1
8078,"用于肝郁肾虚和肝郁肾虚兼血瘀证所致功能性阳痿和轻度动脉供血不足性阳痿,症见阳痿,阴茎痿软不举或举而不坚。",1
8079,"用于阳痿早泄,腰膝酸软,津污自汗,头晕",1
8080,1.忌生冷及油腻难消化的食物。,1
8081,本品为棕黄色的大蜜丸;,1
8082,0.4g12片3板,1
8083,亦可用于改善类风湿关节炎肾阳不足、风寒痹阻证引起的关节疼痛、肿胀症状,1
8084,疗程30天。,1
8085,"口服,大丸一次6丸,小丸一次9丸,一日12次。",1
8086,"最大耐受量为成人日用量的392倍,连续用药7天无毒性反应。",1
8087,白芍有良好的镇痛、解痉、增强细胞免疫功能;,1
8088,"健脾养血,补肾安胎,用于脾肾两虚[unused1]未见本品对子代安全性研究资料。",1
8089,每瓶装200ml,1
8090,万邦德制药集团股份有限公司,1
8091,"一次3粒,一日2次,一个月为一疗程。",1
8092,味甜、微苦、腥。,1
8093,"一次34丸,一日23次。",1
8094,"2.[unused1]气血两虚引起的月经量少,色淡质稀,伴有头晕心悸,疲乏无力等不宜选用本药。",1
8095,"1.外用药,切忌口服。",1
8096,"厦门中药厂有限公司[unused1]固肾,涩精,化浊。",1
8097,"用于行经腹痛,胃痛,胁痛,头痛[unused1]用于气滞血瘀的胃痛、胁痛、头痛及痛经[unused1]l[unused1]如果服用任何其他药品请告知医师或药师,包括任何从药房、超市或保健品商店购买的非处方药品。",1
8098,"在服药期间如出现轻度腹泻,适当减量即可恢复正常。",1
8099,"一次8丸,一日2次,饭后服用。",1
8100,用于肾虚型和气血虚弱辛辣刺激性[unused1]20ml6瓶盒,1
8101,"当归能明显促进血红蛋白及红细胞生成,能够扩张血管、增加局部血流量,抗血栓形成;",1
8102,黑褐色至黑色的小蜜丸;,1
8103,"气微,味苦、甜。",1
8104,"口服,一次2丸,一日2次。",1
8105,"一次4粒,一日3次,4周为一疗程。",1
8106,"11.正在使用其他药品,使用本品前请咨询医师或药师。",1
8107,"舒肝理气,养血调经。",1
8108,3.服本药时不宜同时服用藜芦、五灵脂、皂荚及其制剂。,1
8109,广东环球制药有限公司,1
8110,"铝塑,72粒盒。",1
8111,"一次1.53g,一日12次。",1
8112,每瓶装32ml(2003年01月29日);,1
8113,"用于肝气不舒,胸胁胀痛、头晕目眩、食欲减退,月经不调[unused1]尚不明确。",1
8114,1.忌食生冷油腻及不易消化食物。,1
8115,"口服,一次4粒,一日4次。",1
8116,"本品为胶囊剂,内容物为深棕色的粉末;",1
8117,"用于因脾肾阳虚所致的慢性腹泻,腹痛,肢体倦怠,神疲懒言,形寒肢冷,食少,腰膝酸软,肠易激综合症",1
8118,"味酸,微苦。",1
8119,"用于脾虚湿盛,白带量多,腰腿酸痛[unused1]用于带下病,白带量多,腰腿酸痛[unused1]尚不明确。",1
8120,"塑料瓶,每瓶120粒,每盒1瓶。",1
8121,9.[unused1]请将此药品放在儿童不能接触的地方。,1
8122,0.6g72粒,1
8123,味省⑽⒖唷td>功能主治[unused1]:[unused1]活血、祛瘀、止痛。,1
8124,"缩短家兔凝血时间和凝血酶原时间,降低纤维蛋白含量;",1
8125,"本品能降低肾衰大鼠血清白蛋白含量,改善肾衰大鼠肾组织形态。",1
8126,"单纯痛经、月经不调者,用量和服药时间可酌减;",1
8127,"用药期间,注意观察阴道出血量的变化",1
8128,并可减少心肌梗死的范围。,1
8129,用于斑秃、全秃、普秃及肝肾虚引起的脱发[unused1]每盒装10袋。,1
8130,用于霉菌阴性阴道炎、细菌性阴道炎,1
8131,"用于下焦湿热所致的热淋,症见尿频、尿急、尿痛、腰痛、小腹坠胀;",1
8132,"每次9克,每日2次。",1
8133,"一次4粒,一日2次。",1
8134,亚宝药业大同制药有限公司,1
8135,"调经,补血。",1
8136,江苏晨牌药业集团股份有限公司,1
8137,"本品为硬胶囊,内容物为淡棕黄色至棕褐色的粉末;",1
8138,"补血助气,调经。",1
8139,"用于头晕耳鸣,腰膝酸软,遗精盗汗[unused1]北京正大绿洲制药有限公司",1
8140,"固肾养血安胎,用于肾虚型和气血虚弱型先兆流产和习惯性流产",1
8141,口服.一次6片.一日3次.3个月经周期为一疗程。,1
8142,"用于头昏耳鸣,腰膝酸软,遗精盗汗滋阴补肾。",1
8143,2.忌食生冷食物、不宜洗凉水澡。,1
8144,"一次20克,一日2次;",1
8145,"用于营血不足,气滞血瘀营血不足,气滞血瘀所致的月经不调,痛经,小腹胀痛,腰腿酸痛[unused1]丸剂(大蜜丸)",1
8146,"用于月经量少,月经后错,经来腹痛月经不调[unused1]开水冲服。",1
8147,通腑降浊、健脾利湿、活血化瘀。,1
8148,"铝塑板装,12粒板5板盒。",1
8149,"口服,一次1袋,一日2次。",1
8150,"本品为薄膜衣片,除去薄膜衣后显土黄色至棕黄色;",1
8151,本品为糖衣片、除去糖衣后显棕褐色。,1
8152,"用于气血两虚,身体瘦弱,腰膝酸软,月经不调藜芦[unused1]江西半边天药业有限公司",1
8153,"气浓,味甘、微苦。",1
8154,"1、本品为外用药,禁止内服。",1
8155,"4.火郁证者不适用,主要表现为口苦咽干、面色红赤、心中烦热、胁胀不眠、大便秘结。",1
8156,"养血息风,滋补肝肾。",1
8157,"用于肾精亏损,性欲减退,阳痿早泄,夜尿频多,腰膝酸软,畏寒肢冷,白发脱发等症。",1
8158,6、孕妇及哺乳期妇女。,1
8159,"丸剂(大蜜丸,小蜜丸)",1
8160,"2.治疗期间,宜节制房事。",1
8161,滇虹药业集团股份有限公司,1
8162,"用于气血两虚,身体瘦弱,腰膝酸软,月经不调增强免疫作用。",1
8163,4、高血压患者慎用。,1
8164,"孕妇[unused1]养血调经,顺气通郁。",1
8165,5、青春期少女及更年期妇女应在医师指导下服用。,1
8166,广西柳州长安制药有限公司,1
8167,太极集团四川南充制药有限公司,1
8168,"甘草功能益气补中,温补脾胃,健运中焦,滋生气血,有类似肾上腺皮质激素样作用。",1
8169,男性不育症[unused1]偶有恶心、胃部不适、腹泻、性欲亢进。,1
8170,"4、未婚或绝经后患者,应在医师指导下使用。",1
8171,4.五子衍宗软胶囊宜饭前服用或进食同时服,1
8172,"用于气血不足,虚弱消瘦,月经不调,行经腹痛,寒湿带下",1
8173,"用于血虚萎黄,眩晕心悸眩晕心悸,心烦不眠[unused1]非处方药物(乙类)",1
8174,"本品为棕褐色栓剂,体温下可熔化。",1
8175,"滋补肝肾,养血生发。",1
8176,"用于寒凝血瘀所致的月经后期、痛经,症见行经后错、行经小腹冷痛、经血紫暗[unused1]孕妇忌服。",1
8177,"5.服药1周症状无改善,应去医院诊治。",1
8178,广西强寿药业集团有限公司,1
8179,"铝塑包装,薄膜衣。",1
8180,止血、收敛、调经。,1
8181,本品为黄褐色至深褐色的水蜜丸;,1
8182,将此药品放在儿童不能接触的地方。,1
8183,"用于毒瘀蕴结胞宫,少腹胀痛,月经不调少腹胀痛,月经不调,痛经,白带过多;",1
8184,"味苦涩,微有麻舌感。",1
8185,"用于血瘀气滞引起的月经不调,行经腹痛,量少色暗调经养血,化瘀生新。",1
8186,"本品为硬胶囊剂,内容物为棕色至深棕色的粉末;",1
8187,"味苦,微涩。",1
8188,"少数患者用药后可见上腹不适,恶心;",1
8189,贵州联盛药业有限公司,1
8190,"5、按用法用量服用,长期服用应向医师咨询;",1
8191,"温水冲服,一次2袋(12克),23次日。",1
8192,3.对免疫功能的影响。,1
8193,"对于妊娠的糖尿病患者而言,与进行其它身体检查一样,患者还应仔细检查血糖的水平。",1
8194,有效期一年半。,1
8195,"1.少数患者服用后可出现上腹不适、恶心,一般可自行缓解。",1
8196,"阴道给药,一次一片,一日一次。",1
8197,"用于盆腔炎、附件炎、子宫内膜炎等引起的带下妇乐片[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
8198,"8.请将本品放在儿童[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
8199,10ml10支,1
8200,"3.每次使用后,应用清水冲洗净喷管,盖上防尘罩。",1
8201,"8.去除包装,嚼碎或掰小服用,切不可吞服。",1
8202,6、对本品过敏者禁用.过敏体质者慎用。,1
8203,15g9袋,1
8204,"用于咽喉肿痛[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
8205,"本品为硬胶囊,内容物为棕黄色至棕褐色的粉末;",1
8206,"用于湿热下注所致的带下病糖尿病[unused1]本品为褐色至棕褐色的栓剂,气特异。",1
8207,重庆三峡云海药业股份有限公司,1
8208,"本品为薄膜衣片,除去薄膜衣后显厣磷睾稚晃陡省⑽⒖唷td>功能主治[unused1]:[unused1]活血、祛瘀、止痛。",1
8209,"用于证属湿热,痰瘀交阻之前列腺增生症,症见尿频、尿急或尿细,排尿困难尿细尿急痰瘀交阻证属湿热,痰瘀交阻之前列腺增生症,症见尿频清热利湿,散结祛瘀慢性炎症[unused1]偶见恶心、呃逆、腹痛、腹泻、胃脘胀闷、嘈杂、便秘、头晕烦躁、皮疹、瘙痒。",1
8210,肾脏病患者、孕妇、新生儿禁用。,1
8211,"理气,活血,止痛之功效。",1
8212,6盒一疗程,1
8213,"用于急慢性尿路感染,膀胱炎以及肾盂肾炎等症见尿频、尿急、尿痛、腰痛等",1
8214,"傣医:补塔铃塔喃,通塞勒塞拢,兵勒拢软多约。",1
8215,"3.用药后一旦出现潮红、皮疹、瘙痒、心悸、胸闷、憋气、血压下降等可能与严重不良反应有关的症状时,应立即停药并就医。",1
8216,"2、对肾上腺皮质功能的影响:本品能使尿中17羟值恢复正常,改善垂体肾上腺皮质功能低下,促进肾上腺皮质激素生成,提高机体抗疲劳能力和对恶劣环境条件(如寒冷、高温、缺氧等)的适应能力。",1
