index,text
"用于气虚血瘀,痰湿凝滞气虚血瘀,痰湿凝滞引起的慢性盆腔炎,症见白带增多",1
"6.[unused1]未婚或绝经后患者,应在医师指导下使用。",1
"铝塑铝热带包装,18粒板1板盒。",1
"用于产后恶露不绝属气血亏虚挟瘀证,症见产后血性恶露持续数日仍淋漓不绝,色淡红或紫黯、质地稀薄或挟有血块、小腹坠痛、自汗、乏力、少气懒言自汗、乏力、少气懒言,舌淡紫或有瘀斑、脉缓弱或弦涩舌淡紫或有瘀斑恶露持续数日",1
"主要有雄激素样作用,增强机体免疫功能,改善精液的异常[unused1]壮阳补肾,治疗性欲淡漠,阳痿滑泄,腰腿酸痛,肾囊湿冷,精神萎靡,食欲不振等症6盒一疗程",1
"症见月经期小腹胀痛拒拨,经血不畅,血色紫黯成块,乳房胀痛,腰部酸痛[unused1]尚不明确。",1
"2.恶心、呕吐、头晕等不适症状者,饭后、减量服用,或遵医嘱。",1
4.[unused1]阴道急性炎症或溃破者应向医师咨询后使用。,1
2、服药期间节制房事。,1
"本品为硬胶囊,内容物为棕色至褐色颗粒及粉末,气微、味苦。",1
每片含干浸膏0.3g,1
3.糖尿病患者感冒发热病人辛辣、生冷食物。,1
30克1瓶盒,1
一次10mdash;,1
"一次3片,一日2次。",1
"外用,先将皮肤患处洗净拭干,然后将贴膏上衬纸揭去,将药芯对准患处贴上。",1
本品含有马兜铃科植物关木通。,1
10.请将本品放在儿童痛经较重者或服药后痛经痛经伴月经过多[unused1]本品为绿褐色的大蜜丸;,1
12s2板,1
每袋装4g(未添加蔗糖),1
每瓶装100毫升;,1
3.在用于改善类风湿关节炎肾阳不足、风寒痹阻证引起的关节疼痛、肿胀时。,1
2.凡难免流、异位妊娠、葡萄胎等非本品适用范围。,1
"每次10毫升,一日3次。",1
"用于肾虚腰痛,神疲健忘,阳痿不举",1
对士的宁所致去势小鼠惊厥死亡有一定对抗作用;,1
0.2g90粒盒,1
"本品主要用于痰热互结所致的乳癖、乳痈、症见乳房结节,数目不等,大小形态不一,质地柔软,或产后乳房、红热疼痛、乳腺增生、乳腺炎软坚散结,活血消痛、清热解毒。",1
0.25g36粒盒,1
用于附件炎和附件炎性包块及妇科多种炎症[unused1]尚不明确。,1
"本品为硬胶囊,内容物为棕色至棕褐色的粉末;",1
每片重0.6克(含盐酸水苏碱30mg),1
11.[unused1]请将此药品放在儿童不能接触的地方。,1
"益气补血,调经安胎。",1
"用于毒热结于脏腑经络引起的痈疽初起,乳痈结核,红肿作痛痈疽初起[unused1]温黄酒或温开水送服。",1
"塑料瓶,63粒瓶1瓶盒。",1
各种流产后腹痛伴有阴道出血应去医院就诊。,1
"(二)促进机体免疫反应:增加末稍血管白细胞数,增强吞噬细胞的吞噬能力。",1
"4,服药2周症状无缓解,应去医院就诊。",1
5.具有抗炎作用。,1
"药品包装用复合膜包装,每盒装6袋。",1
"用于经期腹痛及因寒所致的月经失调[unused1]本品为胶囊剂,内容无为浅灰黄色的粉末;",1
"症见:月经期小腹胀痛拒按,经血不畅,血色紫黯成块,乳房胀痛血色紫黯成块,乳房胀痛,腰部酸痛[unused1]经动物实验,表明本品对垂体后叶所致的宫缩有拮抗作用。",1
4、孕妇慎用。,1
"用于肾阳虚引起的腰膝酸软,神疲乏力,肢体困倦,怕冷,夜尿频多,气短作喘",1
2.方中主药艾叶具有抑制纤溶、抗炎抑制纤溶、抗炎等作用。,1
"可促进小鼠迟发性超敏反应,对T细胞免疫有增强作用。",1
"水蜜丸3克次,小蜜丸3~6丸次,大蜜丸1~2丸次。",1
0.3gx12粒x3板盒,1
0.3g24粒盒[unused1]孕妇忌用。,1
"补肝肾,强筋骨,安胎,降血压。",1
"口服,一次3粒,一日2次。",1
"口服,一次9g(45丸),一日3次。",1
"主治妇女湿热带下病,霉菌性、滴虫性及非特异性阴道炎,湿疹",1
"5.如正在服用其它药品,使用本品前请咨询医师或药师。",1
"用于气血不足,虚弱体瘦,月经错后、量少,行经腹痛,寒湿带下调经散寒补气养血[unused1]吉林敖东延边药业股份有限公司",1
分次用水送服。,1
证见;,1
"一次1丸,冬春季每晚服用1丸。",1
用于子宫肌瘤、盆腔炎生冷粉未[unused1]临床前药效学试验结果显示:本品可抑制苯甲酸雌二醇和黄体酮肌注诱发的豚鼠子宫平滑肌瘤样增生;,1
用于湿热下注[unused1]尚不明确。,1
2g10袋,1
湖南株洲千金药业股份有限公司,1
广西德联制药有限公司,1
"用黄酒或温开水送服,小蜜丸一次9g;",1
15g6袋,1
"3、平素月经正常,突然出现月经过少,或经期错后,应去医院就诊。",1
1.服药时饮食宜清淡。,1
2.5g6粒,1
"用于气滞血瘀所致经血不调,行经腹痛[unused1]非处方药物(甲类)",1
用于急慢性盆腔炎见下腹胀痛、腰痛、带下增多、月经不调等症属于湿热下注、瘀阻胞宫,1
"自月经前10天开始,连服10天为一疗程。",1
"临床前的药效学试验显示,本品可抑制缩宫素致大鼠的疼痛反应。",1
3.伴有月经紊乱滋阴补肝肾。,1
毒理试验:急性毒性:未测出LD50。,1
眩晕头痛[unused1]0.3g30s盒。,1
"本品药芯成长方形,黄色或棕黄色,气香。",1
"口服,一次8克,一日2次。",1
"4、服药3天症状无缓解,应去医院就诊。",1
"补气养血,和营调经。",1
"国家基本药物目录[unused1]温补肾阳,化气行水。",1
"铝塑,14粒2板盒。",1
1.增强、保护造血系统功能:升高外周血白细胞、中性粒细胞、血小板;,1
"滋阴养血,温经散寒,行气止痛。",1
"贵州百灵研制生产,用于原发性血小板减少及其导致的紫癜,可搭配维血宁颗粒一起使用",1
舒肝理气、软坚散结、活血化瘀、消肿止痛。,1
"一次1粒,每晚1次,塞入阴道深处,7天为一疗程。",1
5、外阴白色病变、糖尿病所致的瘙痒不宜使用。,1
"将药栓置入肛门约3~4cm,一次一粒,一日一次,一个月为一个疗程或遵医嘱。",1
全身炎症反应综合征:50毫升加生理盐水100毫升静脉滴注。,1
"开水冲服,一次4克,一日2次,5天为一疗程。",1
"丸剂(大蜜丸,小蜜丸)",1
"本品为薄膜衣片,除去薄膜衣后呈深黄色至黄褐色,气微香,味微苦忍冬藤盆炎净片(大唐)",1
"伴有尿频、尿急、尿痛者,应去医院就诊。",1
5、青春期少女及更年期妇女应在医师指导下服药;,1
"用于湿热下注所致的带下病、[unused1]瘙痒异味、各种阴道炎,纯中药制剂,安全、温和、无刺激",1
"补养气血,化瘀调经。",1
"用于身体衰弱,气血两亏,肾气不足,面黄肌瘦,心跳气短,腰酸腿疼,健忘虚喘",1
湖北香连药业有限责任公司,1
江西品信药业有限公司,1
"用于菌痢,上呼吸道感染,扁桃体炎,尿路感染。",1
"用于妇女盆腔炎症等引起的带下量多,腹痛[unused1]陕西东科制药有限责任公司",1
10、儿童必须在成人监护下使用;,1
"此外,阿胶还能对骨髓细胞的功能有显著的促进作用。",1
"塑料瓶,每盒装1瓶。",1
"丸剂(浓缩丸)[unused1]行气软坚,散寒止痛丸剂(浓缩丸)",1
"一次1袋,一日3次,连服7天。",1
"用于肺肾两亏,虚劳咳嗽,骨蒸潮热,盗汗遗精,腰膝酸软",1
成都恩威药业有限公司,1
"用于气血两亏,肾虚所致的经血量少、后错,经期腹痛[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
"用于支气管炎,肺炎,扁桃体炎,腮腺炎,乳腺炎,蜂窝组织炎",1
服药期间忌食蚕豆、鱼类和酸冷食物。,1
四[unused1]治疗跌打损伤[unused1]淤血疼痛。,1
10ml10支盒。,1
"四周为一疗程,服用12个疗程。",1
每日更换一次。,1
一次0.5g~0.75g。,1
5.疼痛严重者应及时去医院就诊。,1
"本品为圆形薄膜衣片,除去薄膜衣后显棕色至棕褐色;",1
女性患者宜于月经来潮前10-15日开始服用。,1
6、抗炎:新生化顆粒有很好的抗炎抑菌作用。,1
"复合膜包装,12袋盒。",1
12.如正在服用其它药品使用吉春靓美人[unused1]红花逍遥片前请咨询医师或药师,1
0.35g30s盒。,1
10g6袋盒。,1
"临床试验过程中,极少数患者分别出现恶心、皮疹、局部刺激,是否与试验药物有关尚不能确定。",1
"用于脾肾虚损所致的腰膝酸痛,耳鸣目眩,形体消瘦,食欲减退,牙根酸痛[unused1]温肾补脾。",1
"味微苦薄膜衣片,除去薄膜衣后,显棕褐色;",1
李时珍医药集团有限公司,1
"一次2粒,一日3次,四周为一疗程。",1
"本品为薄膜衣片,除去薄膜衣后显棕褐色,气微香,味甜、微苦td>功能主治[unused1]:[unused1]清热利湿,和血通络,调经止带。",1
气香、味甜、微苦味甜、微苦。,1
江西森林白马药业有限公司,1
"2.感冒时不宜服用本药,患有其它疾病者应在医师指导下使用;",1
"2.服本药时不宜同时服用人参或其制剂,",1
山东翔宇健康制药有限公司,1
"主治慢性肾小球肾炎,属于气阴两虚,脾肾不足,毒热未清证者,表现为神疲乏力,腰酸腿软,面浮肢肿,头晕耳鸣;",1
本品为深黄色或黄褐色颗粒;,1
儿童应在医师指导下服用。,1
用于血瘀[unused1]浙江大德药业集团有限公司,1
"4.高血压,心脏病,糖尿病,肝病,肾病等慢性病患者应在医师指导下服用;",1
"6、月经过多者,应及时去医院就诊。",1
上海雷允上药业有限公司[unused1]孕妇禁用。,1
5、如有生育要求(未避孕)宜经行当日开始服药。,1
每瓶装120克,1
活血行气、化瘀止痛。,1
月经先期量多者忌用。,1
前列腺增生[unused1]每片重0.5g,1
辅料为炼蜜牡蛎(煅)等20味。,1
"用于湿热下注,白带过多,盆腔炎[unused1]昆明积大制药有限公司",1
"用于血虚萎黄,眩晕心悸眩晕心悸,心烦不眠[unused1]非处方药物(乙类)",1
"本品为硬胶囊,内容物为浅灰褐色至浅黄褐色的粉末;",1
30g4瓶盒,1
"口服,一次2粒,一日三次。",1
"4.脾胃虚弱,尤其是脾胃虚寒脾胃虚弱,尤其是脾胃虚寒者慎用;",1
"用于阴疽初起,皮色不变,肿硬作痛,多发性脓肿,瘿瘤,瘰疬,乳岩,乳癖",1
"用于气血两虚,瘀血阻滞所致的贫血",1
"用于血瘀所致的月经不调,症见经水量少",1
"补肾助阳,益气生精。",1
4、提高精子活动力;,1
本品为棕红色的液体;,1
"小蜜丸一次9克,一日2次",1
能促进失血性贫血小鼠红细胞、白细胞和血红蛋白含量的恢复。,1
本品为白色至灰白色光亮的水丸;,1
"3.对本品过敏者禁用,过敏体质者[unused1]非处方药物(乙类)",1
"气香,味苦、甘。",1
"用于产后血瘀腹痛,恶露不尽[unused1]忌食生冷之物。",1
硒具有增强免疫细胞活力、缓和动脉粥样硬化之发生以及提高肌体防御疾病功能体系之作用;,1
0.36克36粒盒,1
"味⒖唷⑸td>功能主治[unused1]:[unused1]清热利湿,活血化瘀。",1
"6对本药过敏者禁用,过敏体质者慎用。",1
"一次5粒,一日2次;",1
改善血瘀模型大鼠血液流变性;,1
"吉祥安坤丸用于月经不调,产后发烧,心神不安,头昏头痛,腰膝无力,四肢浮肿,乳腺肿胀[unused1]本品为暗红色水丸,除去包衣显浅黄色;",1
"睡前洗净阴道,将栓剂一枚送入阴道深部,而后如能用一枚无菌棉球送入阴道口,以防药液外流污染衣。",1
0.32g120片盒,1
感冒发热期停服。,1
"气微香,味甘、微苦。",1
"3、使用本品时,忌食辛辣等刺激性食物,戒酒。",1
口服;,1
"或在医生指导下使用,每晚一粒。",1
用于治疗气血滞凝、小腹胀痛、经期腹痛[unused1]尚不明确。,1
12支盒。,1
"使用前先装上导管,振摇均匀,倒置容器,将导管轻轻插入阴道约7cm,揿压阀门,以泡沫刚好溢出阴道口为准。",1
"国家医保目录(甲类),国家基本药物目录",1
"脾气久虚,腹胀便溏者慎用。",1
薄膜衣片每片重0.52克,1
100毫升1瓶盒,1
用于气滞血瘀所致的乳腺增生病,1
12粒板1板盒。,1
山东绿因药业有限公司,1
"2.[unused1]痛经伴有其他疾病者,应在医师指导下服用。",1
5.按照用法用量服用长期服用应向医师咨询。,1
6g16袋,1
"用于气血两亏,体质虚弱,精力不足,阳痿、早泄",1
"补肾壮阳,填精固真。",1
"用于气血亏损、腰酸腿痛、手足寒冷、梦遗精、妇女血亏、血寒、带下淋漓、四肢无力、行步艰难[unused1]滋补强壮,助气固精。",1
每片重0.28g,1
"用于久病虚弱,记忆减退,咳喘、阳痿、高血脂[unused1]本品为棕色至棕褐色的黏稠液体;",1
"可减少醋酸所致小鼠扭体反应次数,并明显提高热板法试验小鼠痛阈。",1
前列腺增生症,1
"11、如正在使用其他药品,使用本品前请咨询医师或医师。",1
"本品为硬胶囊,内容物为棕黄色至棕色颗粒;",1
本品为浅黄棕色至棕色的颗粒和粉末;,1
补肾固本大便溏薄现象。,1
"本品需口服,一次15丸,一日2次。",1
"6.服药3天症状无缓解,应去医院就诊;",1
"温阳补肾,用于肾气亏虚、阳气不足所致的阳痿、早泄、遗精或弱精症",1
"口服,一次6片,一日3次,三个月为一疗程。",1
"用于气血两亏,体虚无力,月经不调,经期腹痛[unused1]请遵医嘱。",1
"滴虫性阴道炎、霉菌性阴道炎、非特异性阴道炎、宫颈糜烂湿热下注清热解毒、燥湿杀虫、祛腐生肌之功效,方中主以人参茎叶总皂苷滋阴固本,增强人体抵抗能力;",1
"清热利湿,和血通络超剂量服药者,均应在医师指导下。",1
"动物实验表明本品可能导致胎儿发育不全,孕妇或有妊娠可能的妇女应权衡利弊,慎重用药。",1
用于脾虚湿盛所致带下病,1
1.2g10袋3盒,1
"用于尿频、尿急、排尿滴沥不尽,慢性前列腺炎及前列腺增生慢性前列腺炎及前列腺增生症见上述症候者",1
"黄柏亦含小檗碱,并有少量的掌叶防己碱、黄柏碱、棕榈碱多种生物碱。",1
0.5g12s4板,1
6、儿童、年老体弱、孕妇、哺乳期妇女及月经量多者应在医师指导下服用;,1
杭州胡庆余堂药业有限公司,1
3g5袋盒,1
"补血,理气,调经。",1
药理作用:,1
"一次20克,一日2次。",1
"滋肾,宁心。",1
"口服,一次2-3粒,一日2次。",1
"调经养血,开郁舒气。",1
"本品抗细菌、抗霉菌、杀滴虫、消炎止痛、促进组织再生,提高机体免疫功能。",1
"久病者连服15天为一疗程,停药2天,再继续服第二个疗程,疗效随疗程时间而提高。",1
"用于慢性肾功能衰竭(代偿期、失代偿期和尿毒症早期)湿浊证,症见恶心,呕吐,纳差,腹胀,身重困倦尿少,浮肿,苔厚腻[unused1]1、在医生的指导下按主治证候用药,按时按量服用。",1
前列腺增生腰膝酸软;,1
用于湿热下注所致的宫颈糜烂。,1
"大便不实,畏寒肢准,腰膝酸软,阳萎不举患者。",1
"6.服后偶见头晕脾胃虚弱,尤其是脾胃虚寒者慎用;",1
"用于急性前列腺炎、前列腺增生广东王不留行[unused1]清热利湿、祛瘀通淋,用于前列腺炎",1
降低大鼠血清雌二醇、孕酮水平;,1
"气微香,味酸、甘,稍苦甘,稍苦。",1
"清热解毒,燥湿杀虫,祛风止痒。",1
"本品为硬胶囊,内容物为褐灰色颗粒或粉末。",1
"嚼碎药丸,或将药丸用开水化服;",1
"本品为硬胶囊,内容物为棕黄色至深棕色的颗粒及粉末,气腥,味苦。",1
3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病造血和止血作用。,1
2.服药期间忌食辛辣生冷食物。,1
"7.按用法用量服用,长期服用应向医师咨询;",1
2.妇女经期、哺乳期慎用[unused1]月经过多者慎用;,1
重症患者用药应遵医嘱。,1
"8.用药部位如有烧灼感等不适时应停药,严重者应向医师咨询。",1
"用于先兆流产,习惯性流产及因流产引起的不孕症预防堕胎和小产的作用,一经确证妊娠后,立即服[unused1]用,用至既往流产时最长妊[unused1]娠时间,再巩固一个月。",1
"化瘀行血,通经催产。",1
用于中老年男子衰老体弱[unused1]每粒装0.3g,1
"6.[unused1]服药2周症状无缓解,应去医院就诊。",1
